"focal_rte","migclass","excl_dir","dir_core","dir_diff","n_spp","mig_plot"
89027,"short distance",0.307785300937058,0.3008021,-0.00698320093705762,78,"Short Distance (78)"
89027,"long distance",0.295455098791279,0.3008021,0.005347001208721,123,"Long Distance (123)"
89029,"resident",0.300582039962454,0.3015329,0.000950860037546297,72,"Resident (72)"
89029,"short distance",0.309192823199352,0.3015329,-0.00765992319935171,78,"Short Distance (78)"
89029,"long distance",0.294860734004712,0.3015329,0.00667216599528819,123,"Long Distance (123)"
89043,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89043,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89043,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89044,"resident",0.299839342534728,0.3008021,0.000962757465272135,72,"Resident (72)"
89044,"short distance",0.307785300937058,0.3008021,-0.00698320093705762,78,"Short Distance (78)"
89044,"long distance",0.295455098791279,0.3008021,0.005347001208721,123,"Long Distance (123)"
89066,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89066,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89066,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89075,"resident",0.300582039962454,0.3015329,0.000950860037546297,72,"Resident (72)"
89075,"short distance",0.309192823199352,0.3015329,-0.00765992319935171,78,"Short Distance (78)"
89075,"long distance",0.294860734004712,0.3015329,0.00667216599528819,123,"Long Distance (123)"
89079,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89079,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89079,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89111,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89111,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89111,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89145,"resident",0.300582039962454,0.3015329,0.000950860037546297,72,"Resident (72)"
89145,"short distance",0.309192823199352,0.3015329,-0.00765992319935171,78,"Short Distance (78)"
89145,"long distance",0.294860734004712,0.3015329,0.00667216599528819,123,"Long Distance (123)"
90001,"resident",0.483189409695717,0.4876851,0.00449569030428332,72,"Resident (72)"
90001,"short distance",0.486710032424663,0.4876851,0.000975067575336941,78,"Short Distance (78)"
90001,"long distance",0.495106465948951,0.4876851,-0.00742136594895115,123,"Long Distance (123)"
90016,"resident",0.504280294914862,0.5049527,0.000672405085138328,72,"Resident (72)"
90016,"short distance",0.512066494243457,0.5049527,-0.00711379424345693,78,"Short Distance (78)"
90016,"long distance",0.497756838585101,0.5049527,0.00719586141489886,123,"Long Distance (123)"
90019,"resident",0.504280294914862,0.5049527,0.000672405085138328,72,"Resident (72)"
90019,"short distance",0.512066494243457,0.5049527,-0.00711379424345693,78,"Short Distance (78)"
90019,"long distance",0.497756838585101,0.5049527,0.00719586141489886,123,"Long Distance (123)"
90024,"resident",0.483711790202094,0.4910155,0.00730370979790629,72,"Resident (72)"
90024,"short distance",0.487636197614865,0.4910155,0.00337930238513467,78,"Short Distance (78)"
90024,"long distance",0.507087939398119,0.4910155,-0.0160724393981189,123,"Long Distance (123)"
90026,"resident",0.493330864403762,0.4952882,0.00195733559623834,72,"Resident (72)"
90026,"short distance",0.501952522874482,0.4952882,-0.00666432287448177,78,"Short Distance (78)"
90026,"long distance",0.491367946547292,0.4952882,0.00392025345270786,123,"Long Distance (123)"
90027,"resident",0.488494604374499,0.4963093,0.00781469562550069,72,"Resident (72)"
90027,"short distance",0.494731950462562,0.4963093,0.00157734953743804,78,"Short Distance (78)"
90027,"long distance",0.509042481526407,0.4963093,-0.0127331815264071,123,"Long Distance (123)"
90030,"resident",0.479518570296547,0.4884816,0.00896302970345325,72,"Resident (72)"
90030,"short distance",0.483156516991101,0.4884816,0.00532508300889922,78,"Short Distance (78)"
90030,"long distance",0.507268955091913,0.4884816,-0.0187873550919127,123,"Long Distance (123)"
90036,"resident",0.493330864403762,0.4952882,0.00195733559623834,72,"Resident (72)"
90036,"short distance",0.501952522874482,0.4952882,-0.00666432287448177,78,"Short Distance (78)"
90036,"long distance",0.491367946547292,0.4952882,0.00392025345270786,123,"Long Distance (123)"
90037,"resident",0.526947003274794,0.5226394,-0.00430760327479374,72,"Resident (72)"
90037,"short distance",0.534026421844823,0.5226394,-0.0113870218448231,78,"Short Distance (78)"
90037,"long distance",0.501141073035324,0.5226394,0.0214983269646758,123,"Long Distance (123)"
90038,"resident",0.496288839697244,0.5006402,0.00435136030275629,72,"Resident (72)"
90038,"short distance",0.497451139053742,0.5006402,0.00318906094625832,78,"Short Distance (78)"
90038,"long distance",0.511186603154999,0.5006402,-0.0105464031549993,123,"Long Distance (123)"
90041,"resident",0.49651787283935,0.4966173,9.94271606504227e-05,72,"Resident (72)"
90041,"short distance",0.504538441420886,0.4966173,-0.0079211414208859,78,"Short Distance (78)"
90041,"long distance",0.486854404041219,0.4966173,0.00976289595878077,123,"Long Distance (123)"
90044,"resident",0.517203332394706,0.5174621,0.000258767605293753,72,"Resident (72)"
90044,"short distance",0.517555988738884,0.5174621,-9.38887388838294e-05,78,"Short Distance (78)"
90044,"long distance",0.517707405967611,0.5174621,-0.000245305967610854,123,"Long Distance (123)"
90046,"resident",0.486588364564436,0.494368,0.00777963543556359,72,"Resident (72)"
90046,"short distance",0.491612458285211,0.494368,0.00275554171478914,78,"Short Distance (78)"
90046,"long distance",0.508435121256131,0.494368,-0.0140671212561306,123,"Long Distance (123)"
90048,"resident",0.448470525107071,0.4781496,0.0296790748929289,72,"Resident (72)"
90048,"short distance",0.469024451892436,0.4781496,0.00912514810756426,78,"Short Distance (78)"
90048,"long distance",0.536297202513834,0.4781496,-0.0581476025138335,123,"Long Distance (123)"
90053,"resident",0.525257231731029,0.52519,-6.72317310292936e-05,72,"Resident (72)"
90053,"short distance",0.529266078954523,0.52519,-0.00407607895452278,78,"Short Distance (78)"
90053,"long distance",0.519487633366933,0.52519,0.00570236663306689,123,"Long Distance (123)"
91003,"resident",0.337438568696924,0.3326009,-0.00483766869692387,72,"Resident (72)"
91003,"long distance",0.329941646533226,0.3326009,0.00265925346677387,123,"Long Distance (123)"
91003,"short distance",0.326334748912439,0.3326009,0.00626615108756101,78,"Short Distance (78)"
91004,"resident",0.337438568696924,0.3326009,-0.00483766869692387,72,"Resident (72)"
91004,"long distance",0.329941646533226,0.3326009,0.00265925346677387,123,"Long Distance (123)"
91004,"short distance",0.326334748912439,0.3326009,0.00626615108756101,78,"Short Distance (78)"
91005,"resident",0.337438568696924,0.3326009,-0.00483766869692387,72,"Resident (72)"
91005,"long distance",0.329941646533226,0.3326009,0.00265925346677387,123,"Long Distance (123)"
91005,"short distance",0.326334748912439,0.3326009,0.00626615108756101,78,"Short Distance (78)"
91008,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91008,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91008,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91009,"resident",0.482565804410581,0.4952575,0.0126916955894195,72,"Resident (72)"
91009,"short distance",0.475229629828105,0.4952575,0.0200278701718952,78,"Short Distance (78)"
91009,"long distance",0.532875921157863,0.4952575,-0.0376184211578627,123,"Long Distance (123)"
91010,"resident",0.494509706944105,0.5038544,0.00934469305589469,72,"Resident (72)"
91010,"short distance",0.48410930433337,0.5038544,0.0197450956666301,78,"Short Distance (78)"
91010,"long distance",0.53455664465601,0.5038544,-0.0307022446560101,123,"Long Distance (123)"
91011,"resident",0.337438568696924,0.3326009,-0.00483766869692387,72,"Resident (72)"
91011,"long distance",0.329941646533226,0.3326009,0.00265925346677387,123,"Long Distance (123)"
91011,"short distance",0.326334748912439,0.3326009,0.00626615108756101,78,"Short Distance (78)"
91012,"resident",0.494509706944105,0.5038544,0.00934469305589469,72,"Resident (72)"
91012,"short distance",0.48410930433337,0.5038544,0.0197450956666301,78,"Short Distance (78)"
91012,"long distance",0.53455664465601,0.5038544,-0.0307022446560101,123,"Long Distance (123)"
91013,"resident",0.494509706944105,0.5038544,0.00934469305589469,72,"Resident (72)"
91013,"short distance",0.48410930433337,0.5038544,0.0197450956666301,78,"Short Distance (78)"
91013,"long distance",0.53455664465601,0.5038544,-0.0307022446560101,123,"Long Distance (123)"
91016,"resident",0.337438568696924,0.3326009,-0.00483766869692387,72,"Resident (72)"
91016,"long distance",0.329941646533226,0.3326009,0.00265925346677387,123,"Long Distance (123)"
91016,"short distance",0.326334748912439,0.3326009,0.00626615108756101,78,"Short Distance (78)"
91017,"resident",0.505439408689582,0.5003729,-0.00506650868958158,72,"Resident (72)"
91017,"short distance",0.494830337318872,0.5003729,0.00554256268112818,78,"Short Distance (78)"
91017,"long distance",0.499384478438038,0.5003729,0.000988421561961605,123,"Long Distance (123)"
91019,"resident",0.508621553623246,0.5016197,-0.00700185362324557,72,"Resident (72)"
91019,"short distance",0.494030812819246,0.5016197,0.00758888718075379,78,"Short Distance (78)"
91019,"long distance",0.498958667628671,0.5016197,0.0026610323713292,123,"Long Distance (123)"
91022,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91022,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91022,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91023,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91023,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91023,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91024,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91024,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91024,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91027,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91027,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91027,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91028,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91028,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91028,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91029,"resident",0.517700343789316,0.5111645,-0.00653584378931626,72,"Resident (72)"
91029,"short distance",0.508383053453779,0.5111645,0.00278144654622137,78,"Short Distance (78)"
91029,"long distance",0.504657896514619,0.5111645,0.00650660348538123,123,"Long Distance (123)"
91031,"resident",0.482565804410581,0.4952575,0.0126916955894195,72,"Resident (72)"
91031,"short distance",0.475229629828105,0.4952575,0.0200278701718952,78,"Short Distance (78)"
91031,"long distance",0.532875921157863,0.4952575,-0.0376184211578627,123,"Long Distance (123)"
91035,"resident",0.4974403913391,0.5071107,0.00967030866090013,72,"Resident (72)"
91035,"short distance",0.48787542944716,0.5071107,0.0192352705528402,78,"Short Distance (78)"
91035,"long distance",0.539005219993271,0.5071107,-0.0318945199932705,123,"Long Distance (123)"
91036,"resident",0.483561529561059,0.497678,0.0141164704389413,72,"Resident (72)"
91036,"short distance",0.481581177369158,0.497678,0.0160968226308424,78,"Short Distance (78)"
91036,"long distance",0.533867135046459,0.497678,-0.0361891350464589,123,"Long Distance (123)"
91039,"resident",0.492208278793219,0.506365,0.0141567212067814,72,"Resident (72)"
91039,"short distance",0.489591787139731,0.506365,0.0167732128602691,78,"Short Distance (78)"
91039,"long distance",0.541958623162312,0.506365,-0.0355936231623122,123,"Long Distance (123)"
91042,"resident",0.497741679795995,0.5093227,0.0115810202040048,72,"Resident (72)"
91042,"short distance",0.49246630815623,0.5093227,0.0168563918437703,78,"Short Distance (78)"
91042,"long distance",0.539428925223509,0.5093227,-0.0301062252235093,123,"Long Distance (123)"
91043,"resident",0.488724007864821,0.5042447,0.0155206921351788,72,"Resident (72)"
91043,"short distance",0.496920916209822,0.5042447,0.00732378379017767,78,"Short Distance (78)"
91043,"long distance",0.531811859208817,0.5042447,-0.0275671592088169,123,"Long Distance (123)"
91044,"resident",0.488724007864821,0.5042447,0.0155206921351788,72,"Resident (72)"
91044,"short distance",0.496920916209822,0.5042447,0.00732378379017767,78,"Short Distance (78)"
91044,"long distance",0.531811859208817,0.5042447,-0.0275671592088169,123,"Long Distance (123)"
91045,"resident",0.514312803879375,0.5258659,0.0115530961206248,72,"Resident (72)"
91045,"short distance",0.51693621696452,0.5258659,0.00892968303547959,78,"Short Distance (78)"
91045,"long distance",0.549534487393404,0.5258659,-0.0236685873934044,123,"Long Distance (123)"
91047,"resident",0.494553752455144,0.5103782,0.0158244475448557,72,"Resident (72)"
91047,"short distance",0.505333625296982,0.5103782,0.00504457470301767,78,"Short Distance (78)"
91047,"long distance",0.53709553687808,0.5103782,-0.0267173368780796,123,"Long Distance (123)"
91048,"resident",0.528329594669647,0.5404958,0.0121662053303534,72,"Resident (72)"
91048,"short distance",0.532387176686712,0.5404958,0.00810862331328788,78,"Short Distance (78)"
91048,"long distance",0.563374094761199,0.5404958,-0.022878294761199,123,"Long Distance (123)"
91049,"resident",0.526432514284953,0.536676,0.0102434857150472,72,"Resident (72)"
91049,"short distance",0.532106727237954,0.536676,0.00456927276204633,78,"Short Distance (78)"
91049,"long distance",0.554306099687919,0.536676,-0.0176300996879186,123,"Long Distance (123)"
91050,"resident",0.483331901574863,0.4995761,0.0162441984251372,72,"Resident (72)"
91050,"short distance",0.486274605908621,0.4995761,0.0133014940913787,78,"Short Distance (78)"
91050,"long distance",0.535802670464397,0.4995761,-0.0362265704643968,123,"Long Distance (123)"
91054,"resident",0.489991991204731,0.5051554,0.0151634087952688,72,"Resident (72)"
91054,"short distance",0.491391182151061,0.5051554,0.0137642178489386,78,"Short Distance (78)"
91054,"long distance",0.538790966481874,0.5051554,-0.0336355664818735,123,"Long Distance (123)"
91055,"resident",0.491802990460289,0.5064859,0.0146829095397109,72,"Resident (72)"
91055,"short distance",0.492922034107886,0.5064859,0.0135638658921138,78,"Short Distance (78)"
91055,"long distance",0.538943050071025,0.5064859,-0.032457150071025,123,"Long Distance (123)"
91056,"resident",0.504145063740049,0.5185604,0.0144153362599506,72,"Resident (72)"
91056,"short distance",0.517781214990038,0.5185604,0.000779185009962102,78,"Short Distance (78)"
