"focal_rte","spp_excl_dir","Foraging","excl_dir","dir_diff"
61056,0.473838656306691,"aerial foraging",0.45185869010505,0.0219799662016412
61056,0.473838656306691,"hover/glean",0.446425149303221,0.0274135070034701
61056,0.473838656306691,"hawks",0.448398680758223,0.0254399755484676
61057,0.479045709736958,"ground glean",0.428825938509394,0.0502197712275644
61057,0.479045709736958,"foliage glean",0.484407365554983,-0.00536165581802489
61057,0.479045709736958,"bark glean",0.450401886545712,0.0286438231912464
61057,0.479045709736958,"aerial foraging",0.448037333400437,0.0310083763365214
61057,0.479045709736958,"hover/glean",0.440320849180929,0.0387248605560287
61057,0.479045709736958,"hawks",0.445872340918285,0.0331733688186729
61058,0.334643682257741,"ground glean",0.327849869963433,0.00679381229430781
61058,0.334643682257741,"foliage glean",0.319318314117709,0.0153253681400319
61058,0.334643682257741,"bark glean",0.313869984160883,0.0207736980968576
61058,0.334643682257741,"aerial foraging",0.323445432791379,0.0111982494663624
61058,0.334643682257741,"hover/glean",0.314743256118421,0.0199004261393196
61058,0.334643682257741,"hawks",0.319240214845547,0.0154034674121939
61059,0.334605068103422,"ground glean",0.321236999249097,0.013368068854325
61059,0.334605068103422,"foliage glean",0.319057592130593,0.0155474759728292
61059,0.334605068103422,"bark glean",0.31270754959062,0.0218975185128016
61059,0.334605068103422,"aerial foraging",0.321140221423104,0.0134648466803184
61059,0.334605068103422,"hover/glean",0.313101894287316,0.0215031738161064
61059,0.334605068103422,"hawks",0.319205266527185,0.0153998015762369
61064,0.334643682257741,"ground glean",0.327849869963433,0.00679381229430781
61064,0.334643682257741,"foliage glean",0.319318314117709,0.0153253681400319
61064,0.334643682257741,"bark glean",0.313869984160883,0.0207736980968576
61064,0.334643682257741,"aerial foraging",0.323445432791379,0.0111982494663624
61064,0.334643682257741,"hover/glean",0.314743256118421,0.0199004261393196
61064,0.334643682257741,"hawks",0.319240214845547,0.0154034674121939
61065,0.334643682257741,"ground glean",0.327849869963433,0.00679381229430781
61065,0.334643682257741,"foliage glean",0.319318314117709,0.0153253681400319
61065,0.334643682257741,"bark glean",0.313869984160883,0.0207736980968576
61065,0.334643682257741,"aerial foraging",0.323445432791379,0.0111982494663624
61065,0.334643682257741,"hover/glean",0.314743256118421,0.0199004261393196
61065,0.334643682257741,"hawks",0.319240214845547,0.0154034674121939
61069,0.343664969709209,"ground glean",0.351197988283086,-0.00753301857387739
61069,0.343664969709209,"foliage glean",0.332660898844963,0.0110040708642461
61069,0.343664969709209,"bark glean",0.326938092226521,0.0167268774826884
61069,0.343664969709209,"aerial foraging",0.337316124560962,0.00634884514824707
61069,0.343664969709209,"hover/glean",0.328017358488111,0.0156476112210983
61069,0.343664969709209,"hawks",0.334068177684177,0.009596792025032
61073,0.371560512978727,"ground glean",0.35333178541378,0.0182287275649469
61073,0.371560512978727,"bark glean",0.353371437298426,0.0181890756803014
61073,0.371560512978727,"aerial foraging",0.355322567999116,0.016237944979611
61073,0.371560512978727,"hover/glean",0.353082595175056,0.0184779178036711
61073,0.371560512978727,"hawks",0.361498152701517,0.0100623602772096
61073,0.371560512978727,"foliage glean",0.361830423764482,0.00973008921424462
61075,0.371560512978727,"ground glean",0.35333178541378,0.0182287275649469
61075,0.371560512978727,"bark glean",0.353371437298426,0.0181890756803014
61075,0.371560512978727,"aerial foraging",0.355322567999116,0.016237944979611
61075,0.371560512978727,"hover/glean",0.353082595175056,0.0184779178036711
61075,0.371560512978727,"hawks",0.361498152701517,0.0100623602772096
61075,0.371560512978727,"foliage glean",0.361830423764482,0.00973008921424462
61089,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
61089,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
61089,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
61089,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
61089,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
61089,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
61093,0.566315303527253,"ground glean",0.511240012858348,0.0550752906689048
61093,0.566315303527253,"bark glean",0.514934619868339,0.0513806836589142
61093,0.566315303527253,"aerial foraging",0.523698707108333,0.0426165964189201
61093,0.566315303527253,"hover/glean",0.528025337481225,0.0382899660460284
61093,0.566315303527253,"hawks",0.524766216648624,0.0415490868786289
61093,0.566315303527253,"foliage glean",0.534954752961195,0.0313605505660582
61100,0.37813240983192,"ground glean",0.355866406439333,0.0222660033925872
61100,0.37813240983192,"foliage glean",0.364248822197067,0.0138835876348529
61100,0.37813240983192,"bark glean",0.356031097036956,0.0221013127949642
61100,0.37813240983192,"aerial foraging",0.357738090717494,0.0203943191144256
61100,0.37813240983192,"hover/glean",0.353386152432361,0.0247462573995587
61100,0.37813240983192,"hawks",0.361141784783422,0.016990625048498
61111,0.471700377419848,"ground glean",0.431431468292535,0.0402689091273128
61111,0.471700377419848,"foliage glean",0.473117917329001,-0.0014175399091535
61111,0.471700377419848,"bark glean",0.45337335173578,0.0183270256840685
61111,0.471700377419848,"aerial foraging",0.450596558065621,0.0211038193542273
61111,0.471700377419848,"hover/glean",0.445417310007475,0.0262830674123728
61111,0.471700377419848,"hawks",0.447761774315721,0.0239386031041273
61121,0.465958823719558,"ground glean",0.416460179725875,0.0494986439936829
61121,0.465958823719558,"foliage glean",0.477485897480749,-0.0115270737611915
61121,0.465958823719558,"bark glean",0.432420060785322,0.0335387629342362
61121,0.465958823719558,"aerial foraging",0.44200029963886,0.0239585240806977
61121,0.465958823719558,"hover/glean",0.430523400765994,0.0354354229535636
61121,0.465958823719558,"hawks",0.438548289402184,0.0274105343173738
61123,0.465958823719558,"ground glean",0.416460179725875,0.0494986439936829
61123,0.465958823719558,"foliage glean",0.477485897480749,-0.0115270737611915
61123,0.465958823719558,"bark glean",0.432420060785322,0.0335387629342362
61123,0.465958823719558,"aerial foraging",0.44200029963886,0.0239585240806977
61123,0.465958823719558,"hover/glean",0.430523400765994,0.0354354229535636
61123,0.465958823719558,"hawks",0.438548289402184,0.0274105343173738
61136,0.465958823719558,"ground glean",0.416460179725875,0.0494986439936829
61136,0.465958823719558,"foliage glean",0.477485897480749,-0.0115270737611915
61136,0.465958823719558,"bark glean",0.432420060785322,0.0335387629342362
61136,0.465958823719558,"aerial foraging",0.44200029963886,0.0239585240806977
61136,0.465958823719558,"hover/glean",0.430523400765994,0.0354354229535636
61136,0.465958823719558,"hawks",0.438548289402184,0.0274105343173738
61199,0.376948970172892,"ground glean",0.354379351893157,0.0225696182797355
61199,0.376948970172892,"bark glean",0.355082618888357,0.0218663512845355
61199,0.376948970172892,"aerial foraging",0.355673819877277,0.0212751502956154
61199,0.376948970172892,"hover/glean",0.352158602418032,0.0247903677548602
61199,0.376948970172892,"hawks",0.359364973393837,0.0175839967790551
61199,0.376948970172892,"foliage glean",0.362457723984638,0.0144912461882544
63002,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63002,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63002,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63002,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63002,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63002,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63002,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63003,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63003,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63003,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63003,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63003,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63003,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63003,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63004,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63004,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63004,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63004,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63004,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63004,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63004,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63005,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63005,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63005,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63005,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63005,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63005,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63005,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63010,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63010,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63010,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63010,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63010,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63010,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63010,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63011,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63011,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63011,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63011,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63011,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63011,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63011,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63013,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63013,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63013,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63013,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63013,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63013,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63013,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63024,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
63024,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
63024,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
63024,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
63024,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
63024,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
63030,0.463445458237424,"ground glean",0.427608009331878,0.0358374489055456
63030,0.463445458237424,"foliage glean",0.407219900666404,0.0562255575710198
63030,0.463445458237424,"bark glean",0.428378137884496,0.035067320352928
63030,0.463445458237424,"aerial foraging",0.413985181033564,0.0494602772038598
63030,0.463445458237424,"hover/glean",0.428075797388679,0.0353696608487446
63030,0.463445458237424,"hawks",0.422807653016959,0.040637805220465
63031,0.46465782135803,"ground glean",0.423308800198259,0.0413490211597713
63031,0.46465782135803,"foliage glean",0.412291397697605,0.0523664236604252
63031,0.46465782135803,"bark glean",0.433965757241993,0.0306920641160372
63031,0.46465782135803,"aerial foraging",0.417879241781076,0.046778579576954
63031,0.46465782135803,"hover/glean",0.431835744382482,0.0328220769755485
63031,0.46465782135803,"hawks",0.427857190916319,0.0368006304417108
63031,0.46465782135803,"swoops",0.42516284769765,0.0394949736603802
63101,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63101,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63101,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63101,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63101,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63101,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63101,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63106,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63106,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63106,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63106,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63106,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63106,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63106,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63107,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63107,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63107,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
63107,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
63107,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
63107,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
63107,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
63119,0.546043850362425,"ground glean",0.449936132198564,0.0961077181638606
63119,0.546043850362425,"foliage glean",0.549280603313841,-0.00323675295141579
63119,0.546043850362425,"bark glean",0.492884766762741,0.0531590835996836
63119,0.546043850362425,"aerial foraging",0.502072225222313,0.0439716251401121
63119,0.546043850362425,"hover/glean",0.501038082000894,0.0450057683615314
63119,0.546043850362425,"hawks",0.506601348706426,0.0394425016559987
63119,0.546043850362425,"swoops",0.500574917084082,0.0454689332783429
63205,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
63205,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
63205,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
