"focal_rte","spp_excl_dir","Trophic.Group","excl_dir","dir_diff"
34029,0.553382419027877,"granivore",0.470932639841409,0.0824497791864675
34029,0.553382419027877,"insectivore",0.480770942821723,0.0726114762061539
34029,0.553382419027877,"omnivore",0.465180057104079,0.0882023619237984
34029,0.553382419027877,"insct/om",0.474253131670016,0.079129287357861
34029,0.553382419027877,"nectarivore",0.470372147972342,0.0830102710555353
34030,0.540920371749918,"granivore",0.493932150162174,0.0469882215877443
34030,0.540920371749918,"insectivore",0.485447060114472,0.0554733116354461
34030,0.540920371749918,"omnivore",0.479809403773405,0.0611109679765131
34030,0.540920371749918,"insct/om",0.488592757075413,0.0523276146745054
34030,0.540920371749918,"nectarivore",0.488334350372306,0.0525860213776121
34031,0.530192526331149,"granivore",0.461968602690514,0.0682239236406348
34031,0.530192526331149,"insectivore",0.457064760916086,0.0731277654150629
34031,0.530192526331149,"omnivore",0.453460992245004,0.0767315340861449
34031,0.530192526331149,"insct/om",0.463985702313842,0.0662068240173073
34031,0.530192526331149,"nectarivore",0.458903910346575,0.0712886159845735
34036,0.554223220296501,"granivore",0.515945597314728,0.0382776229817731
34036,0.554223220296501,"insectivore",0.553499157841828,0.000724062454673158
34036,0.554223220296501,"omnivore",0.509199053575853,0.0450241667206475
34036,0.554223220296501,"nectarivore",0.511992888503016,0.0422303317934853
34036,0.554223220296501,"insct/om",0.492058511664143,0.0621647086323579
34038,0.550785555140122,"granivore",0.523660981087006,0.0271245740531164
34038,0.550785555140122,"insectivore",0.551265560095124,-0.000480004955002444
34038,0.550785555140122,"omnivore",0.519848525903226,0.0309370292368959
34038,0.550785555140122,"nectarivore",0.520486914968436,0.0302986401716858
34038,0.550785555140122,"insct/om",0.503509060065604,0.0472764950745177
34041,0.550609638124607,"granivore",0.524798007308302,0.0258116308163048
34041,0.550609638124607,"insectivore",0.505119886243263,0.0454897518813439
34041,0.550609638124607,"omnivore",0.518214116443929,0.0323955216806782
34041,0.550609638124607,"nectarivore",0.52044601789541,0.0301636202291965
34041,0.550609638124607,"insct/om",0.517526560193638,0.0330830779309692
34042,0.550609638124607,"granivore",0.524798007308302,0.0258116308163048
34042,0.550609638124607,"insectivore",0.505119886243263,0.0454897518813439
34042,0.550609638124607,"omnivore",0.518214116443929,0.0323955216806782
34042,0.550609638124607,"nectarivore",0.52044601789541,0.0301636202291965
34042,0.550609638124607,"insct/om",0.517526560193638,0.0330830779309692
34043,0.548163862163274,"granivore",0.529446667630843,0.0187171945324306
34043,0.548163862163274,"insectivore",0.517026580495639,0.0311372816676353
34043,0.548163862163274,"omnivore",0.519785481886613,0.028378380276661
34043,0.548163862163274,"nectarivore",0.522877985968567,0.0252858761947067
34043,0.548163862163274,"insct/om",0.516287900310499,0.0318759618527753
34044,0.551621448047819,"granivore",0.503511996500864,0.0481094515469551
34044,0.551621448047819,"insectivore",0.491618736435693,0.0600027116121261
34044,0.551621448047819,"omnivore",0.486517132000948,0.0651043160468711
34044,0.551621448047819,"nectarivore",0.497259787536828,0.0543616605109906
34044,0.551621448047819,"insct/om",0.498333990336149,0.0532874577116696
34046,0.547974382059456,"granivore",0.509825593173335,0.0381487888861211
34046,0.547974382059456,"insectivore",0.499877524828077,0.0480968572313792
34046,0.547974382059456,"omnivore",0.498476047565871,0.0494983344935854
34046,0.547974382059456,"nectarivore",0.505250950487064,0.0427234315723921
34046,0.547974382059456,"insct/om",0.500850188058834,0.0471241940006224
34047,0.547974382059456,"granivore",0.509825593173335,0.0381487888861211
34047,0.547974382059456,"insectivore",0.499877524828077,0.0480968572313792
34047,0.547974382059456,"omnivore",0.498476047565871,0.0494983344935854
34047,0.547974382059456,"nectarivore",0.505250950487064,0.0427234315723921
34047,0.547974382059456,"insct/om",0.500850188058834,0.0471241940006224
34049,0.545742448943036,"granivore",0.539580007995351,0.00616244094768459
34049,0.545742448943036,"insectivore",0.535096043481358,0.0106464054616777
34049,0.545742448943036,"omnivore",0.530881240373899,0.0148612085691374
34049,0.545742448943036,"nectarivore",0.532883882202899,0.0128585667401372
34049,0.545742448943036,"insct/om",0.528206828323708,0.0175356206193285
34050,0.544011935773841,"granivore",0.530666524641021,0.0133454111328203
34050,0.544011935773841,"insectivore",0.525737096233189,0.0182748395406523
34050,0.544011935773841,"omnivore",0.521572389164888,0.0224395466089529
34050,0.544011935773841,"nectarivore",0.525052792276975,0.0189591434968659
34050,0.544011935773841,"insct/om",0.518970964136376,0.0250409716374651
34051,0.545311279632242,"granivore",0.527057472014946,0.0182538076172964
34051,0.545311279632242,"insectivore",0.517897471086483,0.0274138085457591
34051,0.545311279632242,"omnivore",0.517256264377744,0.0280550152544981
34051,0.545311279632242,"nectarivore",0.520823708783985,0.024487570848257
34051,0.545311279632242,"insct/om",0.515202305509161,0.0301089741230813
34052,0.544011935773841,"granivore",0.530666524641021,0.0133454111328203
34052,0.544011935773841,"insectivore",0.525737096233189,0.0182748395406523
34052,0.544011935773841,"omnivore",0.521572389164888,0.0224395466089529
34052,0.544011935773841,"nectarivore",0.525052792276975,0.0189591434968659
34052,0.544011935773841,"insct/om",0.518970964136376,0.0250409716374651
34054,0.569041220485839,"granivore",0.529423089744009,0.0396181307418304
34054,0.569041220485839,"insectivore",0.52542189020443,0.0436193302814095
34054,0.569041220485839,"omnivore",0.523713828718252,0.0453273917675868
34054,0.569041220485839,"nectarivore",0.528821904629567,0.0402193158562716
34054,0.569041220485839,"insct/om",0.522693337621729,0.0463478828641101
34055,0.545688352419863,"granivore",0.528932396224085,0.0167559561957781
34055,0.545688352419863,"insectivore",0.513133310701939,0.0325550417179237
34055,0.545688352419863,"omnivore",0.518359825998114,0.0273285264217494
34055,0.545688352419863,"nectarivore",0.522961562373257,0.0227267900466063
34055,0.545688352419863,"insct/om",0.519367422435473,0.0263209299843905
34056,0.54209726137042,"granivore",0.504958135624895,0.0371391257455255
34056,0.54209726137042,"insectivore",0.489200435940942,0.052896825429478
34056,0.54209726137042,"omnivore",0.496330459075703,0.0457668022947172
34056,0.54209726137042,"nectarivore",0.500222697099529,0.0418745642708911
34056,0.54209726137042,"insct/om",0.49789870568744,0.0441985556829797
34059,0.569070661267864,"granivore",0.534984786452555,0.0340858748153087
34059,0.569070661267864,"insectivore",0.532609301496733,0.0364613597711307
34059,0.569070661267864,"omnivore",0.527175914303397,0.0418947469644674
34059,0.569070661267864,"nectarivore",0.534154324174042,0.0349163370938217
34059,0.569070661267864,"insct/om",0.529591451216257,0.0394792100516067
34060,0.560011924741637,"granivore",0.526431561290561,0.0335803634510761
34060,0.560011924741637,"insectivore",0.526745014366636,0.0332669103750005
34060,0.560011924741637,"omnivore",0.517923386555117,0.04208853818652
34060,0.560011924741637,"nectarivore",0.525410488276963,0.0346014364646736
34060,0.560011924741637,"insct/om",0.523362112860114,0.0366498118815225
34061,0.566063008442032,"granivore",0.535348326777849,0.0307146816641825
34061,0.566063008442032,"insectivore",0.538239497103763,0.027823511338269
34061,0.566063008442032,"omnivore",0.526645463197125,0.0394175452449066
34061,0.566063008442032,"nectarivore",0.534026779353148,0.0320362290888837
34061,0.566063008442032,"insct/om",0.527783792786592,0.0382792156554401
34063,0.570917012653795,"granivore",0.53276998916843,0.0381470234853651
34063,0.570917012653795,"insectivore",0.50236142696258,0.0685555856912153
34063,0.570917012653795,"omnivore",0.532332936905314,0.0385840757484806
34063,0.570917012653795,"nectarivore",0.53004445346194,0.0408725591918551
34063,0.570917012653795,"insct/om",0.529794158401188,0.0411228542526073
34065,0.569352666130457,"granivore",0.506175540896294,0.063177125234163
34065,0.569352666130457,"insectivore",0.532291835879257,0.0370608302512004
34065,0.569352666130457,"omnivore",0.492050299849497,0.0773023662809598
34065,0.569352666130457,"insct/om",0.490297870697763,0.0790547954326938
34065,0.569352666130457,"nectarivore",0.500810906309045,0.0685417598214123
34066,0.565284034728012,"granivore",0.491023920429482,0.0742601142985305
34066,0.565284034728012,"insectivore",0.500988760729012,0.064295273999
34066,0.565284034728012,"omnivore",0.479862913245182,0.0854211214828298
34066,0.565284034728012,"insct/om",0.483824448761942,0.0814595859660698
34066,0.565284034728012,"nectarivore",0.486510360186133,0.0787736745418788
34067,0.558046554417,"granivore",0.507255387422746,0.0507911669942539
34067,0.558046554417,"insectivore",0.551191560098976,0.00685499431802417
34067,0.558046554417,"omnivore",0.495440238396845,0.0626063160201548
34067,0.558046554417,"insct/om",0.478900568797463,0.0791459856195366
34067,0.558046554417,"nectarivore",0.501403281931711,0.0566432724852894
34070,0.541630712774162,"granivore",0.525963685985302,0.0156670267888599
34070,0.541630712774162,"insectivore",0.578603477340784,-0.036972764566622
34070,0.541630712774162,"omnivore",0.520314760489862,0.0213159522842996
34070,0.541630712774162,"nectarivore",0.518893116439897,0.0227375963342646
34070,0.541630712774162,"insct/om",0.494055476818351,0.047575235955811
34071,0.557534306970174,"granivore",0.499396139258677,0.058138167711497
34071,0.557534306970174,"insectivore",0.520846662928099,0.0366876440420753
34071,0.557534306970174,"omnivore",0.492102689478618,0.0654316174915561
34071,0.557534306970174,"insct/om",0.495889119530153,0.0616451874400211
34071,0.557534306970174,"nectarivore",0.496954541125385,0.0605797658447891
34074,0.5557733138439,"granivore",0.530942854331287,0.0248304595126132
34074,0.5557733138439,"insectivore",0.53994421940266,0.0158290944412401
34074,0.5557733138439,"omnivore",0.52773677509091,0.0280365387529897
34074,0.5557733138439,"nectarivore",0.528058271096033,0.0277150427478667
34074,0.5557733138439,"insct/om",0.52625742312551,0.0295158907183896
34075,0.545244869573417,"granivore",0.526137508735748,0.0191073608376694
34075,0.545244869573417,"insectivore",0.507217187001395,0.0380276825720217
34075,0.545244869573417,"omnivore",0.515938970744601,0.0293058988288161
34075,0.545244869573417,"nectarivore",0.520378596987296,0.0248662725861207
34075,0.545244869573417,"insct/om",0.521579885581183,0.0236649839922342
34076,0.546032496547867,"granivore",0.513049489249926,0.0329830072979412
34076,0.546032496547867,"insectivore",0.49199555334871,0.0540369431991571
34076,0.546032496547867,"omnivore",0.500002075270925,0.046030421276942
34076,0.546032496547867,"nectarivore",0.506536600591124,0.039495895956743
34076,0.546032496547867,"insct/om",0.506691246475751,0.0393412500721158
34078,0.544011935773841,"granivore",0.530666524641021,0.0133454111328203
34078,0.544011935773841,"insectivore",0.525737096233189,0.0182748395406523
34078,0.544011935773841,"omnivore",0.521572389164888,0.0224395466089529
34078,0.544011935773841,"nectarivore",0.525052792276975,0.0189591434968659
34078,0.544011935773841,"insct/om",0.518970964136376,0.0250409716374651
34079,0.569041220485839,"granivore",0.529423089744009,0.0396181307418304
34079,0.569041220485839,"insectivore",0.52542189020443,0.0436193302814095
34079,0.569041220485839,"omnivore",0.523713828718252,0.0453273917675868
34079,0.569041220485839,"nectarivore",0.528821904629567,0.0402193158562716
34079,0.569041220485839,"insct/om",0.522693337621729,0.0463478828641101
34080,0.569070661267864,"granivore",0.534984786452555,0.0340858748153087
34080,0.569070661267864,"insectivore",0.532609301496733,0.0364613597711307
34080,0.569070661267864,"omnivore",0.527175914303397,0.0418947469644674
34080,0.569070661267864,"nectarivore",0.534154324174042,0.0349163370938217
34080,0.569070661267864,"insct/om",0.529591451216257,0.0394792100516067
35005,0.559797038635477,"granivore",0.505652154342909,0.0541448842925676
35005,0.559797038635477,"insectivore",0.51994367419901,0.0398533644364666
35005,0.559797038635477,"omnivore",0.503821276876737,0.0559757617587404
35005,0.559797038635477,"nectarivore",0.499037842623902,0.0607591960115748
35005,0.559797038635477,"insct/om",0.483874410257504,0.0759226283779734
35009,0.564570096582242,"granivore",0.504761412498107,0.0598086840841353
35009,0.564570096582242,"insectivore",0.521462587630163,0.0431075089520794
35009,0.564570096582242,"omnivore",0.502297698704427,0.0622723978778155
35009,0.564570096582242,"nectarivore",0.49973524363772,0.064834852944522
35009,0.564570096582242,"insct/om",0.481349600455397,0.0832204961268447
35010,0.535448695466744,"granivore",0.486954525445142,0.0484941700216018
35010,0.535448695466744,"insectivore",0.475821834824034,0.0596268606427098
35010,0.535448695466744,"omnivore",0.47309134068132,0.0623573547854245
35010,0.535448695466744,"insct/om",0.474296245036361,0.0611524504303831
35010,0.535448695466744,"nectarivore",0.480257093537859,0.0551916019288849
35011,0.537348227740822,"granivore",0.496072975635591,0.041275252105231
35011,0.537348227740822,"insectivore",0.481808918912021,0.0555393088288014
35011,0.537348227740822,"omnivore",0.485133479707829,0.0522147480329928
35011,0.537348227740822,"insct/om",0.483757789788787,0.0535904379520352
35011,0.537348227740822,"nectarivore",0.489759923964978,0.0475883037758438
35012,0.535561771550279,"granivore",0.494934302992974,0.0406274685573054
35012,0.535561771550279,"insectivore",0.501905460820815,0.0336563107294636
35012,0.535561771550279,"omnivore",0.484543066409148,0.051018705141131
35012,0.535561771550279,"insct/om",0.467295220439222,0.0682665511110572
35012,0.535561771550279,"nectarivore",0.488544896709687,0.0470168748405919
35013,0.509439649420586,"granivore",0.479748490212932,0.0296911592076538
35013,0.509439649420586,"insectivore",0.491761632342368,0.0176780170782175
35013,0.509439649420586,"omnivore",0.47553331393921,0.0339063354813764
35013,0.509439649420586,"insct/om",0.445520595977894,0.0639190534426923
35013,0.509439649420586,"nectarivore",0.476471342463654,0.0329683069569315
35014,0.52547528433995,"granivore",0.492029014684389,0.0334462696555608
35014,0.52547528433995,"insectivore",0.496998376461118,0.0284769078788321
35014,0.52547528433995,"omnivore",0.4872547368207,0.0382205475192497
35014,0.52547528433995,"insct/om",0.463710696714877,0.0617645876250729
35014,0.52547528433995,"nectarivore",0.4877224434693,0.0377528408706501
35020,0.513600333615554,"granivore",0.481515432450349,0.0320849011652052
35020,0.513600333615554,"insectivore",0.503098598091612,0.0105017355239422
35020,0.513600333615554,"nectarivore",0.481625933525057,0.0319744000904967
35020,0.513600333615554,"omnivore",0.483171871680347,0.0304284619352069
35020,0.513600333615554,"insct/om",0.44491774397712,0.068682589638434
35021,0.545308383575892,"granivore",0.508151919543869,0.0371564640320232
35021,0.545308383575892,"insectivore",0.528075878233524,0.0172325053423676
35021,0.545308383575892,"omnivore",0.505604848007319,0.0397035355685728
35021,0.545308383575892,"nectarivore",0.509897224897876,0.0354111586780156
35021,0.545308383575892,"insct/om",0.496858961077727,0.048449422498165
35022,0.542159821778542,"granivore",0.502114487972144,0.0400453338063985
35022,0.542159821778542,"insectivore",0.496861486633077,0.0452983351454646
35022,0.542159821778542,"omnivore",0.501339736072884,0.0408200857056584
35022,0.542159821778542,"nectarivore",0.504710135354123,0.0374496864244191
35022,0.542159821778542,"insct/om",0.494167751775522,0.0479920700030203
35026,0.542159821778542,"granivore",0.502114487972144,0.0400453338063985
35026,0.542159821778542,"insectivore",0.496861486633077,0.0452983351454646
35026,0.542159821778542,"omnivore",0.501339736072884,0.0408200857056584
35026,0.542159821778542,"nectarivore",0.504710135354123,0.0374496864244191
35026,0.542159821778542,"insct/om",0.494167751775522,0.0479920700030203
35029,0.515645153437432,"granivore",0.490696216425291,0.0249489370121411
35029,0.515645153437432,"insectivore",0.493110933130343,0.0225342203070892
35029,0.515645153437432,"omnivore",0.488354623198721,0.0272905302387114
35029,0.515645153437432,"insct/om",0.459579495412133,0.0560656580252988
35029,0.515645153437432,"nectarivore",0.486925941494587,0.0287192119428446
35035,0.545534806040596,"granivore",0.503067140901804,0.042467665138792
35035,0.545534806040596,"insectivore",0.512081532548548,0.0334532734920482
35035,0.545534806040596,"omnivore",0.501407801884554,0.0441270041560423
35035,0.545534806040596,"nectarivore",0.504502940027721,0.0410318660128749
35035,0.545534806040596,"insct/om",0.490502035649213,0.0550327703913828
35038,0.547753665035189,"granivore",0.497171930531368,0.0505817345038214
35038,0.547753665035189,"insectivore",0.459223770908291,0.0885298941268984
35038,0.547753665035189,"omnivore",0.49649900802943,0.0512546570057589
35038,0.547753665035189,"nectarivore",0.497452064025189,0.0503016010100001
35038,0.547753665035189,"insct/om",0.493338713230691,0.0544149518044981
35115,0.5147282000264,"granivore",0.488929003693734,0.0257991963326664
35115,0.5147282000264,"insectivore",0.502533909380006,0.0121942906463939
35115,0.5147282000264,"nectarivore",0.486906621123799,0.027821578902601
35115,0.5147282000264,"omnivore",0.486433130380824,0.0282950696455755
35115,0.5147282000264,"insct/om",0.453672531754191,0.0610556682722088
36002,0.543965243247081,"granivore",0.513309058143323,0.0306561851037584
36002,0.543965243247081,"insectivore",0.588933976363108,-0.0449687331160268
36002,0.543965243247081,"omnivore",0.507064180722223,0.0369010625248583
36002,0.543965243247081,"nectarivore",0.508693973197232,0.0352712700498489
36002,0.543965243247081,"insct/om",0.478517495459861,0.06544774778722
36003,0.545837817586963,"granivore",0.515782638266651,0.0300551793203115
36003,0.545837817586963,"insectivore",0.592200342801436,-0.0463625252144729
36003,0.545837817586963,"omnivore",0.510334314500816,0.0355035030861474
36003,0.545837817586963,"nectarivore",0.511105998081903,0.0347318195050603
36003,0.545837817586963,"insct/om",0.481565235210638,0.0642725823763248
36006,0.565526778292367,"granivore",0.507965183770279,0.0575615945220882
36006,0.565526778292367,"insectivore",0.547324558082308,0.0182022202100592
36006,0.565526778292367,"omnivore",0.49644874576849,0.0690780325238765
36006,0.565526778292367,"insct/om",0.479102885644182,0.0864238926481846
36006,0.565526778292367,"nectarivore",0.502315150048722,0.0632116282436452
36011,0.540590921146094,"granivore",0.51350981888567,0.0270811022604243
36011,0.540590921146094,"insectivore",0.600711371119055,-0.0601204499729606
36011,0.540590921146094,"omnivore",0.507935961479519,0.0326549596665754
36011,0.540590921146094,"nectarivore",0.509205589683157,0.0313853314629369
36011,0.540590921146094,"insct/om",0.474420600605608,0.0661703205404861
36013,0.310036539446519,"granivore",0.318194678342181,-0.00815813889566175
36013,0.310036539446519,"insectivore",0.315835165722795,-0.00579862627627564
36013,0.310036539446519,"omnivore",0.319060654691634,-0.00902411524511482
36013,0.310036539446519,"insct/om",0.316717502034808,-0.00668096258828887
36013,0.310036539446519,"nectarivore",0.318038155026377,-0.0080016155798579
36013,0.310036539446519,"herbivore",0.317712674694242,-0.00767613524772265
36014,0.310036539446519,"granivore",0.318194678342181,-0.00815813889566175
36014,0.310036539446519,"insectivore",0.315835165722795,-0.00579862627627564
36014,0.310036539446519,"omnivore",0.319060654691634,-0.00902411524511482
36014,0.310036539446519,"insct/om",0.316717502034808,-0.00668096258828887
36014,0.310036539446519,"nectarivore",0.318038155026377,-0.0080016155798579
36014,0.310036539446519,"herbivore",0.317712674694242,-0.00767613524772265
36017,0.564191870027097,"granivore",0.5131087589652,0.051083111061897
36017,0.564191870027097,"insectivore",0.558664541858927,0.00552732816817003
36017,0.564191870027097,"omnivore",0.501209290334479,0.0629825796926176
36017,0.564191870027097,"insct/om",0.477494079269258,0.0866977907578394
36017,0.564191870027097,"nectarivore",0.506525128603833,0.0576667414232637
36028,0.558585016213244,"granivore",0.54206636590953,0.0165186503037141
36028,0.558585016213244,"insectivore",0.563563115036513,-0.00497809882326905
36028,0.558585016213244,"omnivore",0.540047955626703,0.0185370605865414
36028,0.558585016213244,"nectarivore",0.537972867178026,0.0206121490352182
36028,0.558585016213244,"insct/om",0.519395164657469,0.0391898515557751
36032,0.308137443157577,"granivore",0.313933398631617,-0.00579595547403949
36032,0.308137443157577,"insectivore",0.309726635623231,-0.00158919246565398
36032,0.308137443157577,"omnivore",0.3169032177395,-0.00876577458192257
36032,0.308137443157577,"insct/om",0.309416222481046,-0.00127877932346881
36032,0.308137443157577,"nectarivore",0.313491571391367,-0.00535412823378983
36032,0.308137443157577,"herbivore",0.313308633175116,-0.00517119001753852
36033,0.56030675692284,"granivore",0.528098125174916,0.0322086317479244
36033,0.56030675692284,"insectivore",0.565511629939529,-0.00520487301668904
36033,0.56030675692284,"omnivore",0.528522349583459,0.031784407339381
36033,0.56030675692284,"nectarivore",0.52638881422993,0.03391794269291
36033,0.56030675692284,"insct/om",0.504068809593061,0.0562379473297787
38001,0.541836593905753,"granivore",0.540995425657058,0.000841168248695179
38001,0.541836593905753,"insectivore",0.541298425084975,0.000538168820777951
38001,0.541836593905753,"omnivore",0.538163916678257,0.00367267722749598
38001,0.541836593905753,"nectarivore",0.533716588371653,0.00812000553410042
38001,0.541836593905753,"insct/om",0.527656837256333,0.0141797566494204
38003,0.540970947563161,"granivore",0.539367309437196,0.00160363812596453
38003,0.540970947563161,"insectivore",0.537539561801525,0.00343138576163649
38003,0.540970947563161,"omnivore",0.534872061368163,0.00609888619499832
38003,0.540970947563161,"nectarivore",0.532075383933204,0.00889556362995658
38003,0.540970947563161,"insct/om",0.52824272285734,0.0127282247058211
38014,0.541818406411645,"granivore",0.539023286387836,0.00279512002380944
38014,0.541818406411645,"insectivore",0.54871374709443,-0.0068953406827853
38014,0.541818406411645,"omnivore",0.537841372807386,0.00397703360425938
38014,0.541818406411645,"nectarivore",0.532980905526788,0.00883750088485735
38014,0.541818406411645,"insct/om",0.521543677767477,0.0202747286441679
38015,0.541818406411645,"granivore",0.539023286387836,0.00279512002380944
38015,0.541818406411645,"insectivore",0.54871374709443,-0.0068953406827853
38015,0.541818406411645,"omnivore",0.537841372807386,0.00397703360425938
38015,0.541818406411645,"nectarivore",0.532980905526788,0.00883750088485735
38015,0.541818406411645,"insct/om",0.521543677767477,0.0202747286441679
38016,0.544270017788373,"granivore",0.542365927970191,0.00190408981818213
38016,0.544270017788373,"insectivore",0.548800326500696,-0.00453030871232318
38016,0.544270017788373,"omnivore",0.54340887135158,0.000861146436793137
38016,0.544270017788373,"nectarivore",0.53749682270105,0.00677319508732344
38016,0.544270017788373,"insct/om",0.525120678340753,0.0191493394476202
38017,0.541818406411645,"granivore",0.539023286387836,0.00279512002380944
38017,0.541818406411645,"insectivore",0.54871374709443,-0.0068953406827853
38017,0.541818406411645,"omnivore",0.537841372807386,0.00397703360425938
38017,0.541818406411645,"nectarivore",0.532980905526788,0.00883750088485735
38017,0.541818406411645,"insct/om",0.521543677767477,0.0202747286441679
38026,0.541818406411645,"granivore",0.539023286387836,0.00279512002380944
38026,0.541818406411645,"insectivore",0.54871374709443,-0.0068953406827853
38026,0.541818406411645,"omnivore",0.537841372807386,0.00397703360425938
38026,0.541818406411645,"nectarivore",0.532980905526788,0.00883750088485735
38026,0.541818406411645,"insct/om",0.521543677767477,0.0202747286441679
38027,0.541818406411645,"granivore",0.539023286387836,0.00279512002380944
38027,0.541818406411645,"insectivore",0.54871374709443,-0.0068953406827853
38027,0.541818406411645,"omnivore",0.537841372807386,0.00397703360425938
38027,0.541818406411645,"nectarivore",0.532980905526788,0.00883750088485735
38027,0.541818406411645,"insct/om",0.521543677767477,0.0202747286441679
38029,0.544270017788373,"granivore",0.542365927970191,0.00190408981818213
38029,0.544270017788373,"insectivore",0.548800326500696,-0.00453030871232318
38029,0.544270017788373,"omnivore",0.54340887135158,0.000861146436793137
38029,0.544270017788373,"nectarivore",0.53749682270105,0.00677319508732344
38029,0.544270017788373,"insct/om",0.525120678340753,0.0191493394476202
39001,0.461080406724764,"granivore",0.435541253323391,0.0255391534013728
39001,0.461080406724764,"insectivore",0.38387637454261,0.0772040321821536
39001,0.461080406724764,"omnivore",0.427715490727511,0.0333649159972526
39001,0.461080406724764,"nectarivore",0.430950026166604,0.0301303805581603
39001,0.461080406724764,"insct/om",0.423759066440098,0.0373213402846663
39003,0.54803131951968,"granivore",0.530029043758385,0.0180022757612954
39003,0.54803131951968,"insectivore",0.484550092789406,0.0634812267302739
39003,0.54803131951968,"omnivore",0.531681991141737,0.0163493283779428
39003,0.54803131951968,"nectarivore",0.531250818819481,0.0167805007001987
39003,0.54803131951968,"insct/om",0.532976593465579,0.0150547260541005
39006,0.575484632769873,"granivore",0.524766408377761,0.0507182243921125
39006,0.575484632769873,"insectivore",0.488810022918149,0.0866746098517241
39006,0.575484632769873,"nectarivore",0.522336692514027,0.0531479402558461
39006,0.575484632769873,"omnivore",0.526308956916455,0.0491756758534182
39006,0.575484632769873,"insct/om",0.522022894440999,0.0534617383288739
39009,0.565515475322285,"granivore",0.511063717597249,0.054451757725036
39009,0.565515475322285,"insectivore",0.441512719546437,0.124002755775848
39009,0.565515475322285,"nectarivore",0.508906600232825,0.05660887508946
39009,0.565515475322285,"omnivore",0.514344447603618,0.0511710277186673
39009,0.565515475322285,"insct/om",0.511548883790537,0.0539665915317475
39010,0.462962187980703,"granivore",0.429937865029968,0.0330243229507353
39010,0.462962187980703,"insectivore",0.374441439706636,0.0885207482740667
39010,0.462962187980703,"omnivore",0.422592563069097,0.040369624911606
39010,0.462962187980703,"nectarivore",0.425894751448393,0.0370674365323104
39010,0.462962187980703,"insct/om",0.418206733382071,0.0447554545986315
39021,0.561645344367724,"granivore",0.507839827811586,0.0538055165561377
39021,0.561645344367724,"insectivore",0.470894845668526,0.0907504986991979
39021,0.561645344367724,"nectarivore",0.507534544192975,0.0541108001747488
39021,0.561645344367724,"omnivore",0.507938442598113,0.0537069017696109
39021,0.561645344367724,"insct/om",0.50399355475419,0.0576517896135338
39025,0.5555374630237,"granivore",0.499178393085047,0.0563590699386527
39025,0.5555374630237,"insectivore",0.458549348045502,0.0969881149781979
39025,0.5555374630237,"omnivore",0.498532891312269,0.0570045717114309
39025,0.5555374630237,"nectarivore",0.499393864188579,0.0561435988351208
39025,0.5555374630237,"insct/om",0.496110212778368,0.0594272502453316
39036,0.573793200078895,"granivore",0.538164845680635,0.0356283543982602
39036,0.573793200078895,"insectivore",0.516502405733504,0.0572907943453911
39036,0.573793200078895,"omnivore",0.536994619641877,0.0367985804370177
39036,0.573793200078895,"nectarivore",0.536322177374891,0.0374710227040039
39036,0.573793200078895,"insct/om",0.533852298033244,0.039940902045651
39039,0.551625078317725,"granivore",0.500963689054781,0.0506613892629442
39039,0.551625078317725,"insectivore",0.455586114023556,0.0960389642941693
39039,0.551625078317725,"omnivore",0.50042815567257,0.0511969226451554
39039,0.551625078317725,"nectarivore",0.499919200862802,0.0517058774549231
39039,0.551625078317725,"insct/om",0.496701724640995,0.0549233536767301
39040,0.5555374630237,"granivore",0.499178393085047,0.0563590699386527
39040,0.5555374630237,"insectivore",0.458549348045502,0.0969881149781979
39040,0.5555374630237,"omnivore",0.498532891312269,0.0570045717114309
39040,0.5555374630237,"nectarivore",0.499393864188579,0.0561435988351208
39040,0.5555374630237,"insct/om",0.496110212778368,0.0594272502453316
39041,0.5555374630237,"granivore",0.499178393085047,0.0563590699386527
39041,0.5555374630237,"insectivore",0.458549348045502,0.0969881149781979
39041,0.5555374630237,"omnivore",0.498532891312269,0.0570045717114309
39041,0.5555374630237,"nectarivore",0.499393864188579,0.0561435988351208
39041,0.5555374630237,"insct/om",0.496110212778368,0.0594272502453316
39044,0.5555374630237,"granivore",0.499178393085047,0.0563590699386527
39044,0.5555374630237,"insectivore",0.458549348045502,0.0969881149781979
39044,0.5555374630237,"omnivore",0.498532891312269,0.0570045717114309
39044,0.5555374630237,"nectarivore",0.499393864188579,0.0561435988351208
39044,0.5555374630237,"insct/om",0.496110212778368,0.0594272502453316
39137,0.551625078317725,"granivore",0.500963689054781,0.0506613892629442
39137,0.551625078317725,"insectivore",0.455586114023556,0.0960389642941693
39137,0.551625078317725,"omnivore",0.50042815567257,0.0511969226451554
39137,0.551625078317725,"nectarivore",0.499919200862802,0.0517058774549231
39137,0.551625078317725,"insct/om",0.496701724640995,0.0549233536767301
42012,0.570478981536794,"granivore",0.533772222971134,0.0367067585656596
42012,0.570478981536794,"insectivore",0.498608783000327,0.0718701985364675
42012,0.570478981536794,"omnivore",0.52913401090441,0.0413449706323837
42012,0.570478981536794,"nectarivore",0.532331092197707,0.038147889339087
42012,0.570478981536794,"insct/om",0.539928093885455,0.0305508876513391
44001,0.580831744012666,"granivore",0.529816863852036,0.0510148801606299
44001,0.580831744012666,"insectivore",0.536444069341515,0.0443876746711506
