"stateroute","country","class","deltaCover"
65011,"Canada",21,0.00034261599849583
65013,"Canada",21,0.00015304899783114
65014,"Canada",21,0.0057645367730026
65015,"Canada",41,-0.00175657032700405
65018,"Canada",21,0.0052942304393021
65019,"Canada",41,-0.012886270457086
65020,"Canada",41,-0.0107745082843179
65022,"Canada",41,-0.010479184735472
65023,"Canada",41,-0.010333268029343
65025,"Canada",21,0.0129606305610856
65026,"Canada",21,0.0950832638533566
65027,"Canada",41,-0.00200140358173295
65029,"Canada",41,-0.00529961925841194
65030,"Canada",41,-0.028849762610363
65033,"Canada",41,-0.0374674552132011
65036,"Canada",41,-0.00132693283378305
65037,"Canada",21,0.0041964289459224
65038,"Canada",21,0.0336888462805956
65117,"Canada",41,-0.026370386183066
65130,"Canada",21,0.0332060398992956
75005,"Canada",41,-0.00721021267437
75009,"Canada",41,-0.00927140617063099
75013,"Canada",41,-0.013768877062764
76065,"Canada",25,-0.000177337820577962
76066,"Canada",41,-0.00150065610615402
76067,"Canada",41,-0.00262284097992893
76070,"Canada",41,-0.008156259305616
76087,"Canada",25,-0.00500486854917235
76088,"Canada",25,-0.00576176140263306
76100,"Canada",25,-0.00464088581016518
76165,"Canada",25,-0.0119093539054966
76186,"Canada",25,-0.00407023962231212
76265,"Canada",41,-0.00571485143613804
76365,"Canada",41,-0.00347591931519209
76565,"Canada",41,-0.00355667201683296
76665,"Canada",41,-0.00339768078704505
57002,"Canada",46,0.00727590221187427
57006,"Canada",73,-0.0068047573435504
57010,"Canada",41,-0.019622330732209
57012,"Canada",NA,NA
57013,"Canada",73,-0.004068761281699
57014,"Canada",73,-0.005976229465711
57015,"Canada",73,-0.0113078546360498
57016,"Canada",41,-0.006307136448508
57017,"Canada",NA,NA
57018,"Canada",NA,NA
57019,"Canada",73,-0.00117944893633723
57020,"Canada",74,-0.00174569873215431
57021,"Canada",42,0.0151729564364691
57022,"Canada",42,0.0040349226055788
57023,"Canada",73,-0.0066745443766459
57024,"Canada",73,-0.0031836238192082
57043,"Canada",25,0.00412942716693998
57102,"Canada",46,0.0075745646442256
57105,"Canada",46,0.00166373688954152
57121,"Canada",73,-0.0028629188214982
57125,"Canada",42,0.00789141535238991
57138,"Canada",41,-0.00014022641628697
57225,"Canada",46,0.000749431566918559
57919,"Canada",NA,NA
57921,"Canada",73,-0.004181701472632
57001,"Canada",73,-0.00869147256740199
57003,"Canada",21,0.0453223798534822
57004,"Canada",21,0.0110742848323118
57011,"Canada",25,-0.0126583041489099
