"scale","focal_rte","max_lc_class","max_lc","trend_tmax","trend_tmin","dir_all","dir_core"
1,11210,NA,NA,NA,NA,0.444172532745959,0.446717919747164
1,11223,"Urban",0.00935680072036318,0.0132687310666575,-0.000126302108482477,0.387017700350203,0.357192730870544
1,11255,"Forest",-0.0258975393303752,-0.000931381064877055,-0.0271797477237952,0.410571441707292,0.415924010553129
1,11256,"Forest",-0.00022925355043979,-9.19559531816171e-05,-0.0295062919788991,0.388314788078137,0.383631509384234
1,11270,"Forest",-0.0153350232530288,-0.0146290359648801,-0.00254666405283733,0.355438340654108,0.346275239753649
1,11609,"Urban",0.00339343921357869,0.0866965582835822,-0.0594612981038932,0.394883944440249,0.401152840673577
1,11709,"Forest",-0.000202592355239561,0.115536901839181,-0.0951704495258851,0.42741267333357,0.419929670127144
1,14001,NA,NA,NA,NA,0.385049492345599,0.371240956262713
1,14006,NA,NA,NA,NA,0.400623419402124,0.409236365744456
1,14014,NA,NA,NA,NA,0.407282381242771,0.410327947177841
1,14166,NA,NA,NA,NA,0.397618676878618,0.401067538185604
1,14168,NA,NA,NA,NA,0.387090136028906,0.404977323859061
1,14198,NA,NA,NA,NA,0.407169245497839,0.392264905850642
1,14199,"Forest",-0.0505213065610695,0.0770487881666813,0.0525205064558005,0.348273779444658,0.361030206859886
1,17001,NA,NA,NA,NA,0.343195428601949,0.328672591656204
1,17003,NA,NA,NA,NA,0.421092624419519,0.446928901556578
1,17004,"Shrubland",0.268337808262449,0.0309266734398072,0.0438882500109395,0.432394649113963,0.445272684267733
1,17009,NA,NA,NA,NA,0.412083673442459,0.412593150696896
1,17011,NA,NA,NA,NA,0.381301381094828,0.406422308533781
1,17017,NA,NA,NA,NA,0.392751203997751,0.391437911942723
1,17031,NA,NA,NA,NA,0.351010107601092,0.337691135473364
1,17032,"Shrubland",0.250970382625112,0.0264974929172588,0.0186042922240933,0.401709903933759,0.400241094670815
1,17040,NA,NA,NA,NA,0.342404514141768,0.34299274911327
