"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
6330,0.133156734913052,0.00394221404038826,0.360236199382665,83.4545918379273,60.3630420912383,0.356293985342277
6340,0.212847025710582,0.115467857482934,0.393359663356628,187.207272487068,92.0388863633725,0.277891805873694
6360,0.617743375725485,0.244278191020024,0.871218190605882,1314.90348690552,2761.03381912562,0.626939999585858
6370,0.312864782420928,0.00252020172711334,0.638578165867374,178.360484102254,221.9254000833,0.63605796414026
6380,0.468171768979398,0.0960694027654217,0.75729699863478,348.321130651392,400.658843558139,0.661227595869359
6390,0.610919631542371,0.156706730337765,0.864300919387683,675.884556507968,631.659038597806,0.707594189049918
6410,0.599486220938384,0.288110378622389,0.860042361590117,562.925493028676,579.230883038301,0.571931982967728
6420,0.45721680620119,0.159906851276386,0.753525577533952,372.680489963653,396.681163775005,0.593618726257566
6430,0.219857193995528,0.0124970610248621,0.495018549307508,170.080563087285,144.928704579557,0.482521488282646
6440,0.591384376866421,0.219668392823904,0.897112533930028,1444.47678869021,1453.97046433727,0.677444141106124
6450,0.587886629930957,0.186836924470754,0.891975107062721,2581.67981671365,5210.63645804789,0.705138182591967
6460,0.627996893979266,0.102232847654649,0.907834934617058,4460.3584290499,11486.4274267469,0.80560208696241
6470,0.594156667123149,0.182428965624525,0.896873966350741,5483.6804951295,8676.91950926926,0.714445000726216
6480,0.52435534947305,0.102537165625151,0.870896393271099,830.80870984289,1966.06639063458,0.768359227645947
6500,0.607622798470386,0.356887852628903,0.834656749112646,3830.42809938074,5195.28292839866,0.477768896483742
6510,0.600568783439588,0.448905655826637,0.797182167049474,1244.86076587058,1695.5484018846,0.348276511222837
6520,0.41212254795148,0.0055973049423714,0.850050019787857,892.489324589396,2193.92562884673,0.844452714845485
6540,0.772720788852903,0.646582558089306,0.898903480762638,2287.63544644552,4007.21974243354,0.252320922673332
6550,0.657053018585236,0.336958532864043,0.894169434040845,2409.50106577738,4905.35664094389,0.557210901176802
6560,0.577437184653616,0.0811335681706824,0.89660249813192,2942.10267682153,9188.44686501112,0.815468929961238
6570,0.700541925193607,0.34314147652787,0.907333275775481,3819.42370440304,9117.25193334814,0.564191799247611
6580,0.682167351198314,0.36587778152425,0.896322792734172,988.136937556849,1013.90024435709,0.530445011209922
6590,0.605411771450011,0.175758430817958,0.86714400642114,1445.30221628547,2979.72867579218,0.691385575603182
6600,0.739819998292697,0.66416007814274,0.83767705113401,4939.16396026621,5951.97835598472,0.17351697299127
6610,0.807100907417216,0.568432019371674,0.940195088870373,10654.5502075412,12852.9034197681,0.371763069498699
6620,0.701609130028972,0.339019514085319,0.894051705786008,1878.03825010569,3108.86845058869,0.555032191700689
6630,0.560502124991063,0.173394225553389,0.851442594043411,539.42156598954,656.595399521975,0.678048368490022
6640,0.599374077110675,0.245815076287795,0.876842515406427,1381.52484655304,1289.7289756453,0.631027439118632
6650,0.593959619232974,0.229597021923436,0.846179750471312,1025.24390527929,1056.35213728373,0.616582728547876
6670,0.663691820132944,0.284944428210391,0.893463064511822,1842.87864179695,4070.17285537746,0.608518636301431
6680,0.650134105498747,0.352639532215685,0.898498798333048,2722.41646506632,4302.42106103616,0.545859266117363
