"max_bins","stateroute","year_bin","n_years","n_bins"
5,90031,2007,4,5
5,90031,2012,5,5
5,90036,1992,5,5
5,90036,1997,5,5
5,90036,2002,5,5
5,90036,2007,5,5
5,90036,2012,3,5
5,90037,1992,5,5
5,90037,1997,5,5
5,90037,2002,4,5
5,90037,2007,5,5
5,90037,2012,5,5
5,90038,1992,5,5
5,90038,1997,5,5
5,90038,2002,3,5
5,90038,2007,5,5
5,90038,2012,4,5
5,90039,1992,3,5
5,90039,1997,4,5
5,90039,2002,5,5
5,90039,2007,4,5
5,90039,2012,4,5
5,90041,1992,5,5
5,90041,1997,5,5
5,90041,2002,4,5
5,90041,2007,5,5
5,90041,2012,5,5
5,90044,1992,5,5
5,90044,1997,5,5
5,90044,2002,4,5
5,90044,2007,4,5
5,90044,2012,5,5
5,90046,1992,5,5
5,90046,1997,4,5
5,90046,2002,5,5
5,90046,2007,5,5
5,90046,2012,5,5
5,90048,1992,5,5
5,90048,1997,5,5
5,90048,2002,5,5
5,90048,2007,5,5
5,90048,2012,5,5
5,90053,1992,5,5
5,90053,1997,5,5
5,90053,2002,4,5
5,90053,2007,4,5
5,90053,2012,5,5
5,91001,1992,5,5
5,91001,1997,5,5
5,91001,2002,5,5
5,91001,2007,3,5
5,91001,2012,3,5
5,91002,1992,5,5
5,91002,1997,5,5
5,91002,2002,3,5
5,91002,2007,4,5
5,91002,2012,5,5
5,91003,1992,5,5
5,91003,1997,5,5
5,91003,2002,5,5
5,91003,2007,4,5
5,91003,2012,5,5
5,91004,1992,5,5
5,91004,1997,5,5
5,91004,2002,5,5
5,91004,2007,5,5
5,91004,2012,5,5
5,91005,1992,5,5
5,91005,1997,5,5
5,91005,2002,5,5
5,91005,2007,5,5
5,91005,2012,5,5
5,91006,1992,5,5
5,91006,1997,5,5
5,91006,2002,5,5
5,91006,2007,3,5
5,91006,2012,5,5
5,91007,1992,3,5
5,91007,1997,4,5
5,91007,2002,5,5
5,91007,2007,5,5
5,91007,2012,5,5
5,91008,1992,5,5
5,91008,1997,5,5
5,91008,2002,5,5
5,91008,2007,5,5
5,91008,2012,5,5
5,91009,1992,4,5
5,91009,1997,5,5
5,91009,2002,5,5
5,91009,2007,4,5
5,91009,2012,4,5
5,91010,1992,5,5
5,91010,1997,4,5
5,91010,2002,5,5
5,91010,2007,5,5
5,91010,2012,4,5
5,91011,1992,5,5
5,91011,1997,5,5
5,91011,2002,4,5
5,91011,2007,5,5
5,91011,2012,4,5
5,91012,1992,5,5
5,91012,1997,5,5
5,91012,2002,5,5
5,91012,2007,5,5
5,91012,2012,5,5
5,91013,1992,5,5
5,91013,1997,5,5
5,91013,2002,4,5
5,91013,2007,5,5
5,91013,2012,4,5
5,91014,1992,3,5
5,91014,1997,5,5
5,91014,2002,5,5
5,91014,2007,5,5
5,91014,2012,5,5
5,91016,1992,4,5
5,91016,1997,5,5
5,91016,2002,4,5
5,91016,2007,5,5
5,91016,2012,5,5
5,91017,1992,5,5
5,91017,1997,5,5
5,91017,2002,4,5
5,91017,2007,5,5
5,91017,2012,5,5
5,91019,1992,5,5
5,91019,1997,4,5
5,91019,2002,5,5
5,91019,2007,5,5
5,91019,2012,5,5
5,91020,1992,3,5
5,91020,1997,5,5
5,91020,2002,5,5
5,91020,2007,5,5
5,91020,2012,5,5
5,91022,1992,5,5
5,91022,1997,5,5
5,91022,2002,5,5
5,91022,2007,5,5
5,91022,2012,5,5
5,91023,1992,5,5
5,91023,1997,5,5
5,91023,2002,4,5
5,91023,2007,5,5
5,91023,2012,3,5
5,91024,1992,5,5
5,91024,1997,5,5
5,91024,2002,5,5
5,91024,2007,5,5
5,91024,2012,5,5
5,91027,1992,5,5
5,91027,1997,5,5
5,91027,2002,5,5
5,91027,2007,5,5
5,91027,2012,3,5
5,91028,1992,5,5
5,91028,1997,5,5
5,91028,2002,5,5
5,91028,2007,5,5
5,91028,2012,5,5
5,91029,1992,5,5
5,91029,1997,5,5
5,91029,2002,5,5
5,91029,2007,5,5
5,91029,2012,5,5
5,91031,1992,4,5
5,91031,1997,5,5
5,91031,2002,4,5
5,91031,2007,5,5
5,91031,2012,5,5
5,91033,1992,4,5
5,91033,1997,4,5
5,91033,2002,5,5
5,91033,2007,5,5
5,91033,2012,5,5
5,91035,1992,5,5
5,91035,1997,4,5
5,91035,2002,4,5
5,91035,2007,5,5
5,91035,2012,5,5
5,91036,1992,5,5
5,91036,1997,5,5
5,91036,2002,5,5
5,91036,2007,5,5
5,91036,2012,3,5
5,91039,1992,4,5
5,91039,1997,5,5
5,91039,2002,5,5
5,91039,2007,5,5
5,91039,2012,5,5
5,91040,1992,5,5
5,91040,1997,4,5
5,91040,2002,4,5
5,91040,2007,4,5
5,91040,2012,5,5
5,91041,1992,5,5
5,91041,1997,5,5
5,91041,2002,3,5
5,91041,2007,5,5
5,91041,2012,5,5
5,91042,1992,5,5
5,91042,1997,5,5
5,91042,2002,5,5
5,91042,2007,5,5
5,91042,2012,5,5
5,91043,1992,5,5
5,91043,1997,5,5
5,91043,2002,4,5
5,91043,2007,5,5
5,91043,2012,5,5
5,91044,1992,4,5
5,91044,1997,5,5
5,91044,2002,5,5
5,91044,2007,5,5
5,91044,2012,5,5
5,91045,1992,5,5
5,91045,1997,5,5
5,91045,2002,5,5
5,91045,2007,4,5
5,91045,2012,5,5
5,91047,1992,5,5
5,91047,1997,5,5
5,91047,2002,5,5
5,91047,2007,5,5
5,91047,2012,5,5
5,91048,1992,5,5
5,91048,1997,5,5
5,91048,2002,5,5
5,91048,2007,5,5
5,91048,2012,5,5
5,91049,1992,5,5
5,91049,1997,5,5
5,91049,2002,5,5
5,91049,2007,5,5
5,91049,2012,5,5
5,91050,1992,5,5
5,91050,1997,3,5
5,91050,2002,4,5
5,91050,2007,4,5
5,91050,2012,4,5
5,91052,1992,5,5
5,91052,1997,3,5
5,91052,2002,5,5
5,91052,2007,5,5
5,91052,2012,4,5
5,91054,1992,5,5
5,91054,1997,5,5
5,91054,2002,5,5
5,91054,2007,5,5
5,91054,2012,5,5
5,91055,1992,5,5
5,91055,1997,5,5
5,91055,2002,5,5
5,91055,2007,5,5
5,91055,2012,5,5
5,91056,1992,5,5
5,91056,1997,5,5
5,91056,2002,5,5
5,91056,2007,5,5
5,91056,2012,4,5
5,91057,1992,3,5
5,91057,1997,4,5
5,91057,2002,5,5
5,91057,2007,5,5
5,91057,2012,5,5
5,91058,1992,4,5
5,91058,1997,4,5
5,91058,2002,3,5
5,91058,2007,3,5
5,91058,2012,5,5
5,91062,1992,5,5
5,91062,1997,5,5
5,91062,2002,5,5
5,91062,2007,5,5
5,91062,2012,3,5
5,91063,1992,5,5
5,91063,1997,5,5
5,91063,2002,5,5
5,91063,2007,5,5
5,91063,2012,5,5
5,91065,1992,5,5
5,91065,1997,4,5
5,91065,2002,4,5
5,91065,2007,4,5
5,91065,2012,5,5
5,91066,1992,5,5
5,91066,1997,5,5
5,91066,2002,3,5
5,91066,2007,4,5
5,91066,2012,4,5
5,91068,1992,3,5
5,91068,1997,5,5
5,91068,2002,5,5
5,91068,2007,5,5
5,91068,2012,5,5
5,91069,1992,5,5
5,91069,1997,5,5
5,91069,2002,5,5
5,91069,2007,5,5
5,91069,2012,5,5
5,91070,1992,5,5
5,91070,1997,5,5
5,91070,2002,5,5
5,91070,2007,5,5
5,91070,2012,5,5
5,91118,1992,5,5
5,91118,1997,4,5
5,91118,2002,5,5
5,91118,2007,5,5
5,91118,2012,5,5
5,91167,1992,4,5
5,91167,1997,4,5
5,91167,2002,5,5
5,91167,2007,5,5
5,91167,2012,5,5
5,92001,1992,3,5
5,92001,1997,5,5
5,92001,2002,5,5
5,92001,2007,5,5
5,92001,2012,4,5
5,92002,1992,4,5
5,92002,1997,5,5
5,92002,2002,5,5
5,92002,2007,5,5
5,92002,2012,5,5
5,92005,1992,5,5
5,92005,1997,5,5
5,92005,2002,5,5
5,92005,2007,5,5
5,92005,2012,5,5
5,92007,1992,5,5
5,92007,1997,5,5
5,92007,2002,4,5
5,92007,2007,5,5
5,92007,2012,5,5
5,92011,1992,4,5
5,92011,1997,5,5
5,92011,2002,5,5
5,92011,2007,5,5
5,92011,2012,4,5
5,92015,1992,4,5
5,92015,1997,4,5
5,92015,2002,5,5
5,92015,2007,3,5
5,92015,2012,3,5
5,92019,1992,4,5
5,92019,1997,5,5
5,92019,2002,5,5
5,92019,2007,5,5
5,92019,2012,5,5
5,92026,1992,3,5
5,92026,1997,5,5
5,92026,2002,5,5
5,92026,2007,5,5
5,92026,2012,3,5
5,92028,1992,5,5
5,92028,1997,5,5
5,92028,2002,5,5
5,92028,2007,5,5
5,92028,2012,5,5
5,92030,1992,5,5
5,92030,1997,5,5
5,92030,2002,5,5
5,92030,2007,5,5
5,92030,2012,5,5
5,92038,1992,3,5
5,92038,1997,5,5
5,92038,2002,4,5
5,92038,2007,3,5
5,92038,2012,5,5
5,92042,1992,3,5
5,92042,1997,4,5
5,92042,2002,5,5
5,92042,2007,5,5
5,92042,2012,5,5
5,92051,1992,5,5
5,92051,1997,3,5
5,92051,2002,5,5
5,92051,2007,4,5
5,92051,2012,5,5
5,92053,1992,5,5
5,92053,1997,5,5
5,92053,2002,5,5
5,92053,2007,5,5
5,92053,2012,5,5
5,92075,1992,3,5
5,92075,1997,3,5
5,92075,2002,3,5
5,92075,2007,3,5
5,92075,2012,4,5
5,92077,1992,5,5
5,92077,1997,4,5
5,92077,2002,5,5
5,92077,2007,5,5
5,92077,2012,4,5
5,92081,1992,5,5
5,92081,1997,4,5
5,92081,2002,4,5
5,92081,2007,5,5
5,92081,2012,5,5
5,92082,1992,5,5
5,92082,1997,5,5
5,92082,2002,4,5
5,92082,2007,5,5
5,92082,2012,4,5
5,92083,1992,5,5
5,92083,1997,5,5
5,92083,2002,5,5
5,92083,2007,5,5
5,92083,2012,5,5
5,92084,1992,3,5
5,92084,1997,5,5
5,92084,2002,5,5
5,92084,2007,5,5
5,92084,2012,5,5
5,92086,1992,4,5
5,92086,1997,4,5
5,92086,2002,3,5
5,92086,2007,5,5
5,92086,2012,3,5
5,92087,1992,5,5
5,92087,1997,5,5
5,92087,2002,5,5
5,92087,2007,5,5
5,92087,2012,5,5
5,92090,1992,4,5
5,92090,1997,4,5
5,92090,2002,5,5
5,92090,2007,5,5
5,92090,2012,5,5
5,92104,1992,5,5
5,92104,1997,5,5
5,92104,2002,5,5
5,92104,2007,5,5
5,92104,2012,4,5
5,92120,1992,5,5
5,92120,1997,5,5
5,92120,2002,5,5
5,92120,2007,5,5
5,92120,2012,5,5
5,92150,1992,5,5
5,92150,1997,5,5
5,92150,2002,4,5
5,92150,2007,5,5
5,92150,2012,5,5
